id,latitud,longitud
5545,-17.32983,-65.87376
5546,-17.37407,-65.83368
5547,-17.50827,-66.33454
5548,-17.17175,-65.88933
5549,-18.12002,-65.24164
5550,-17.85882,-65.43894
5551,-17.69041,-65.57003
5552,-17.54764,-65.67157
5553,-17.62527,-65.63747
5554,-18.18091,-65.11304
5555,-17.0339,-64.87331
5556,-17.45662,-65.71831
5557,-17.57641,-65.31326
5558,-17.74655,-64.99881
5559,-18.18091,-65.11304
5560,-18.65713,-66.24226
5561,-17.65385,-66.45893
5562,-17.71124,-66.66051
5563,-17.42616,-65.91565
5564,-17.32983,-65.87376
5565,-17.37407,-65.83368
5566,-17.50827,-66.33454
5567,-17.17175,-65.88933
5568,-17.85882,-65.43894
5569,-17.69041,-65.57003
5570,-17.54764,-65.67157
5571,-17.62527,-65.63747
5572,-18.12002,-65.24164
5573,-18.18091,-65.11304
5574,-17.45662,-65.71831
5575,-17.57641,-65.31326
5576,-17.74655,-64.99881
5577,-17.25814,-64.22126
5578,-18.65713,-66.24226
5579,-17.65385,-66.45893
5580,-17.71124,-66.66051
5581,-17.25814,-64.22126
5582,-17.42616,-65.91565
5583,-17.32983,-65.87376
5584,-17.37407,-65.83368
5585,-17.50827,-66.33454
5586,-17.17175,-65.88933
5587,-17.85882,-65.43894
5588,-17.69041,-65.57003
5589,-17.54764,-65.67157
5590,-17.62527,-65.63747
5591,-18.12002,-65.24164
5592,-18.18091,-65.11304
5593,-17.45662,-65.71831
5594,-17.57641,-65.31326
5595,-17.74655,-64.99881
5596,-17.42616,-65.91565
5597,-17.37407,-65.83368
5598,-17.50827,-66.33454
5599,-17.71124,-66.66051
5600,-18.18091,-65.11304
5601,-17.25814,-64.22126
5602,-18.65713,-66.24226
5603,-17.71124,-66.66051
5604,-17.42616,-65.91565
5605,-17.37407,-65.83368
5606,-17.50827,-66.33454
5607,-17.17175,-65.88933
5608,-17.85882,-65.43894
5609,-17.69041,-65.57003
5610,-17.54764,-65.67157
5611,-17.62527,-65.63747
5612,-18.12002,-65.24164
5613,-18.18091,-65.11304
5614,-17.45662,-65.71831
5615,-17.57641,-65.31326
5616,-17.74655,-64.99881
5617,-17.25814,-64.22126
5618,-18.65713,-66.24226
5619,-17.71124,-66.66051
5620,-17.42616,-65.91565
5621,-17.37407,-65.83368
5622,-17.50827,-66.33454
5623,-17.17175,-65.88933
5624,-17.85882,-65.43894
5625,-17.69041,-65.57003
5626,-17.54764,-65.67157
5627,-17.62527,-65.63747
5628,-18.12002,-65.24164
5629,-18.18091,-65.11304
5630,-17.45662,-65.71831
5631,-17.57641,-65.31326
5632,-17.74655,-64.99881
5633,-19.05401,-66.52452
5634,-19.12338,-66.30465
5635,-17.03453,-64.86256
5636,-17.64316,-66.84562
5637,-17.71124,-66.66051
5638,-16.97472,-65.41264
5639,-17.21421,-64.48027
5640,-17.25814,-64.22126
5641,-19.05401,-66.52452
5642,-19.12338,-66.30465
5643,-18.65713,-66.24226
5644,-17.64316,-66.84562
5645,-17.71124,-66.66051
5646,-17.42616,-65.91565
5647,-17.37407,-65.83368
5648,-17.50827,-66.33454
5649,-17.17175,-65.88933
5650,-17.85882,-65.43894
5651,-17.69041,-65.57003
5652,-17.54764,-65.67157
5653,-17.62527,-65.63747
5654,-18.12002,-65.24164
5655,-18.18091,-65.11304
5656,-16.97472,-65.41264
5657,-17.21421,-64.48027
5658,-17.03453,-64.86256
5659,-17.45662,-65.71831
5660,-17.57641,-65.31326
5661,-17.74655,-64.99881
5662,-17.64316,-66.84562
5663,-17.71124,-66.66051
5664,-17.03453,-64.86256
5665,-16.97472,-65.41264
5666,-17.21421,-64.48027
5667,-16.97472,-65.41264
5668,-16.99835,-65.13659
5669,-17.21421,-64.48027
5670,-19.05401,-66.52452
5671,-19.12338,-66.30465
5672,-18.65713,-66.24226
5673,-17.64316,-66.84562
5674,-17.71124,-66.66051
5675,-17.42616,-65.91565
5676,-17.37407,-65.83368
5677,-17.50827,-66.33454
5678,-17.17175,-65.88933
5679,-17.85882,-65.43894
5680,-17.69041,-65.57003
5681,-17.54764,-65.67157
5682,-17.62527,-65.63747
5683,-18.12002,-65.24164
5684,-18.18091,-65.11304
5685,-16.97472,-65.41264
5686,-16.99835,-65.13659
5687,-17.21421,-64.48027
5688,-17.03453,-64.86256
5689,-17.45662,-65.71831
5690,-17.57641,-65.31326
5691,-17.74655,-64.99881
5692,-17.25814,-64.22126
5693,-18.12367,-63.96008
5694,-18.65713,-66.24226
5695,-17.64316,-66.84562
5696,-17.71124,-66.66051
5697,-19.05401,-66.52452
5698,-19.12338,-66.30465
5699,-17.25814,-64.22126
5700,-17.42616,-65.91565
5701,-17.37407,-65.83368
5702,-17.50827,-66.33454
5703,-17.17175,-65.88933
5704,-17.85882,-65.43894
5705,-17.69041,-65.57003
5706,-17.54764,-65.67157
5707,-17.62527,-65.63747
5708,-18.12002,-65.24164
5709,-18.18091,-65.11304
5710,-16.97472,-65.41264
5711,-16.99835,-65.13659
5712,-17.21421,-64.48027
5713,-17.03453,-64.86256
5714,-17.45662,-65.71831
5715,-17.57641,-65.31326
5716,-17.74655,-64.99881
5717,-17.25814,-64.22126
5718,-19.05401,-66.52452
5719,-19.12338,-66.30465
5720,-17.64316,-66.84562
5721,-17.71124,-66.66051
5722,-17.42616,-65.91565
5723,-17.37407,-65.83368
5724,-17.50827,-66.33454
5725,-17.17175,-65.88933
5726,-17.85882,-65.43894
5727,-17.69041,-65.57003
5728,-17.54764,-65.67157
5729,-17.62527,-65.63747
5730,-18.12002,-65.24164
5731,-18.18091,-65.11304
5732,-16.97472,-65.41264
5733,-16.99835,-65.13659
5734,-17.21421,-64.48027
5735,-17.03453,-64.86256
5736,-17.45662,-65.71831
5737,-17.57641,-65.31326
5738,-17.74655,-64.99881
5739,-17.64316,-66.84562
5740,-17.71124,-66.66051
5741,-17.25814,-64.22126
5742,-17.64316,-66.84562
5743,-17.71124,-66.66051
5744,-17.42616,-65.91565
5745,-17.37407,-65.83368
5746,-17.50827,-66.33454
5747,-17.17175,-65.88933
5748,-17.85882,-65.43894
5749,-17.69041,-65.57003
5750,-17.54764,-65.67157
5751,-17.62527,-65.63747
5752,-18.12002,-65.24164
5753,-16.97472,-65.41264
5754,-16.99835,-65.13659
5755,-17.21421,-64.48027
5756,-17.03453,-64.86256
5757,-17.45662,-65.71831
5758,-17.57641,-65.31326
5759,-17.74655,-64.99881
5760,-17.71124,-66.66051
5761,-17.42616,-65.91565
5762,-17.37407,-65.83368
5763,-17.42616,-65.91565
5764,-17.37407,-65.83368
5765,-17.17175,-65.88933
5766,-17.85882,-65.43894
5767,-17.69041,-65.57003
5768,-17.54764,-65.67157
5769,-17.62527,-65.63747
5770,-18.12002,-65.24164
5771,-16.97472,-65.41264
5772,-16.99835,-65.13659
5773,-17.21421,-64.48027
5774,-17.45662,-65.71831
5775,-17.57641,-65.31326
5776,-17.74655,-64.99881
5777,-17.25814,-64.22126
5778,-18.12367,-63.96008
5779,-17.42616,-65.91565
5780,-17.37407,-65.83368
5781,-17.17175,-65.88933
5782,-17.85882,-65.43894
5783,-17.69041,-65.57003
5784,-17.54764,-65.67157
5785,-17.62527,-65.63747
5786,-18.12002,-65.24164
5787,-16.97472,-65.41264
5788,-16.99835,-65.13659
5789,-17.21421,-64.48027
5790,-17.45662,-65.71831
5791,-17.57641,-65.31326
5792,-17.74655,-64.99881
5793,-17.25814,-64.22126
5794,-18.12367,-63.96008
5795,-17.42616,-65.91565
5796,-17.37407,-65.83368
5797,-17.17175,-65.88933
5798,-17.85882,-65.43894
5799,-17.69041,-65.57003
5800,-17.54764,-65.67157
5801,-17.62527,-65.63747
5802,-18.12002,-65.24164
5803,-16.97472,-65.41264
5804,-16.99835,-65.13659
5805,-17.21421,-64.48027
5806,-17.45662,-65.71831
5807,-17.57641,-65.31326
5808,-17.74655,-64.99881
5809,-17.25814,-64.22126
5810,-17.42616,-65.91565
5811,-17.37407,-65.83368
5812,-17.17175,-65.88933
5813,-17.85882,-65.43894
5814,-17.69041,-65.57003
5815,-17.54764,-65.67157
5816,-17.62527,-65.63747
5817,-18.12002,-65.24164
5818,-16.97472,-65.41264
5819,-16.99835,-65.13659
5820,-17.21421,-64.48027
5821,-17.74655,-64.99881
5822,-17.25814,-64.22126
5823,-17.57641,-65.31326
5824,-17.85882,-65.43894
5825,-17.69041,-65.57003
5826,-17.54764,-65.67157
5827,-17.62527,-65.63747
5828,-17.42616,-65.91565
5829,-17.37407,-65.83368
5830,-17.17175,-65.88933
5831,-17.85882,-65.43894
5832,-17.69041,-65.57003
5833,-17.54764,-65.67157
5834,-17.62527,-65.63747
5835,-16.97472,-65.41264
5836,-16.99835,-65.13659
5837,-17.21421,-64.48027
5838,-17.74655,-64.99881
5839,-17.25814,-64.22126
5840,-19.18351,-65.04589
5841,-19.18351,-65.04589
5842,-16.38463,-68.04154
5843,-19.04038,-63.43347
5844,-19.18351,-65.04589
5845,-19.18351,-65.04589
5846,-16.90791,-62.61875
5847,-16.90791,-62.61875
5848,-16.33548,-59.31861
5849,-16.90791,-62.61875
5850,-16.90791,-62.61875
5851,-16.33548,-59.31861
5852,-16.33548,-59.31861
5853,-16.33548,-59.31861
5854,-13.77904,-68.10785
5855,-13.77904,-68.10785
5856,-13.77904,-68.10785
5857,-22.06679,-65.59367
5858,-22.06679,-65.59367
5859,-22.06679,-65.59367
5860,-16.89323,-63.31236
5861,-16.89323,-63.31236
5862,-17.05801,-63.21907
5863,-17.05801,-63.21907
5864,-17.05801,-63.21907
5865,-16.89323,-63.31236
5866,-18.97396,-65.15625
5867,-18.97396,-65.15625
5868,-18.97396,-65.15625
5869,-18.97396,-65.15625
5870,-18.85547,-65.14389
5871,-18.85547,-65.14389
5872,-18.99028,-65.27306
5873,-18.99028,-65.27306
5874,-18.85547,-65.14389
5875,-17.76431,-63.09581
5876,-17.76431,-63.09581
5877,-16.90791,-62.61875
5878,-18.00151,-67.04251
5879,-16.90791,-62.61875
5880,-16.17794,-62.17108
5881,-16.17794,-62.17108
5882,-11.13139,-68.84489
5883,-11.13139,-68.84489
5884,-11.13139,-68.84489
5885,-11.13139,-68.84489
5886,-17.39101,-66.23726
5887,-17.39101,-66.23726
5888,-17.39101,-66.23726
5889,-17.39101,-66.23726
5890,-17.76431,-63.09581
5891,-15.79646,-67.50676
5892,-15.87346,-67.56111
5893,-17.76431,-63.09581
5894,-17.76703,-63.15945
5895,-15.97151,-61.26131
5896,-18.27371,-67.52241
5897,-21.88758,-63.62244
5898,-21.76157,-63.56292
5899,-21.88758,-63.62244
5900,-21.76157,-63.56292
5901,-21.88758,-63.62244
5902,-21.76157,-63.56292
5903,-21.88758,-63.62244
5904,-21.76157,-63.56292
5905,-11.13139,-68.84489
5906,-11.13139,-68.84489
5907,-21.88758,-63.62244
5908,-21.76157,-63.56292
5909,-15.97962,-61.94013
5910,-21.88758,-63.62244
5911,-21.76157,-63.56292
5912,-21.88758,-63.62244
5913,-21.76157,-63.56292
5914,-21.76157,-63.56292
5915,-17.25814,-64.22126
5916,-17.25814,-64.22126
5917,-17.25814,-64.22126
5918,-16.33548,-59.31861
5919,-16.33548,-59.31861
5920,-18.43461,-66.56429
5921,-21.51043,-64.20788
5922,-21.34447,-65.75121
5923,-21.41731,-65.71628
5924,-17.76431,-63.09581
5925,-17.76431,-63.09581
5926,-11.13139,-68.84489
5927,-16.17794,-62.17108
5928,-17.38927,-63.52546
5929,-17.40812,-63.74051
5930,-17.38927,-63.52546
5931,-16.17794,-62.17108
5932,-17.40812,-63.74051
5933,-17.38927,-63.52546
5934,-16.17794,-62.17108
5935,-17.40812,-63.74051
5936,-17.38927,-63.52546
5937,-16.17794,-62.17108
5938,-16.17794,-62.17108
5939,-17.40812,-63.74051
5940,-17.40812,-63.74051
5941,-11.13139,-68.84489
5942,-16.28346,-62.38572
5943,-16.28346,-62.38572
5944,-16.28346,-62.38572
5945,-11.13139,-68.84489
5946,-17.76703,-63.15945
5947,-19.36702,-65.95928
5948,-11.15874,-68.04011
5949,-11.15874,-68.04011
5950,-21.88758,-63.62244
5951,-11.15874,-68.04011
5952,-11.15874,-68.04011
5953,-11.15874,-68.04011
5954,-11.15874,-68.04011
5955,-15.56223,-67.80362
5956,-11.15874,-68.04011
5957,-11.15874,-68.04011
5958,-18.98391,-57.80375
5959,-18.98391,-57.80375
5960,-16.38463,-68.04154
5961,-16.38463,-68.04154
5962,-17.89711,-67.18142
5963,-17.92635,-67.08222
5964,-18.00151,-67.04251
5965,-18.02112,-67.13965
5966,-18.00151,-67.04251
5967,-17.78257,-60.90091
5968,-17.47241,-62.62829
5969,-17.47241,-62.62829
5970,-19.55891,-65.51422
5971,-17.65081,-62.71581
5972,-22.03289,-65.42889
5973,-22.06679,-65.59367
5974,-15.97962,-61.94013
5975,-17.39101,-66.23726
5976,-17.39101,-66.23726
5977,-17.39101,-66.23726
5978,-17.39101,-66.23726
5979,-17.43005,-67.12457
5980,-16.17657,-68.80759
5981,-19.57851,-65.41551
5982,-17.39101,-66.23726
5983,-17.39101,-66.23726
5984,-17.65081,-62.71581
5985,-17.43005,-67.12457
5986,-17.39101,-66.23726
5987,-17.39101,-66.23726
5988,0.0,0.0
5989,0.0,0.0
5990,-17.60187,-61.58651
5991,-19.62785,-65.80163
5992,-17.39101,-66.23726
5993,0.0,0.0
5994,-17.59433,-62.56571
5995,-17.60187,-61.58651
5996,0.0,0.0
5997,-17.59433,-62.56571
5998,-17.60187,-61.58651
5999,-17.59485,-62.15467
6000,-17.39101,-66.23726
6001,-17.65081,-62.71581
6002,-17.65081,-62.71581
6003,0.0,0.0
6004,-17.59433,-62.56571
6005,-17.60187,-61.58651
6006,-17.59485,-62.15467
6007,-17.42616,-65.91565
6008,-17.53165,-66.33548
6009,-17.54391,-66.02736
6010,-17.49019,-66.09571
6011,-17.42616,-65.91565
6012,-17.63454,-66.36502
6013,-17.53165,-66.33548
6014,-17.54391,-66.02736
6015,-17.49019,-66.09571
6016,-17.38927,-63.52546
6017,-17.38927,-63.52546
6018,-17.21421,-64.48027
6019,-17.01499,-65.54561
6020,-17.42616,-65.91565
6021,-17.42861,-66.33168
6022,-19.57851,-65.41551
6023,-11.10352,-67.69753
6024,-16.22565,-68.58306
6025,-16.22565,-68.58306
6026,-16.22565,-68.58306
6027,-16.17794,-62.17108
6028,-17.42861,-66.33168
6029,-17.05801,-63.21907
6030,-17.92635,-67.08222
6031,-16.17794,-62.17108
6032,-11.10352,-67.69753
6033,-11.17741,-68.28546
6034,-11.10352,-67.69753
6035,-18.00151,-67.04251
6036,-11.17741,-68.28546
6037,-11.10352,-67.69753
6038,-16.53119,-68.37232
6039,-17.92619,-67.11851
6040,-18.00151,-67.04251
6041,-16.53119,-68.37232
6042,-11.17741,-68.28546
6043,-11.10352,-67.69753
6044,-11.10352,-67.69753
6045,-11.10352,-67.69753
6046,-17.96191,-65.30402
6047,-16.53115,-68.38639
6048,-11.10352,-67.69753
6049,-17.96191,-65.30402
6050,-11.10352,-67.69753
6051,-17.96191,-65.30402
6052,-11.10352,-67.69753
6053,-11.10352,-67.69753
6054,-17.96191,-65.30402
6055,-17.96191,-65.30402
6056,-11.10352,-67.69753
6057,-17.42861,-66.33168
6058,-17.96191,-65.30402
6059,-11.10352,-67.69753
6060,-17.96191,-65.30402
6061,-17.54447,-66.006
6062,-17.49019,-66.09571
6063,-17.6071,-65.28188
6064,-17.47806,-65.63378
6065,-17.65385,-66.45893
6066,-17.64316,-66.84562
6067,-17.71226,-66.63694
6068,-16.30767,-68.4696
6069,-17.41788,-65.94184
6070,-17.57733,-66.35018
6071,-17.42861,-66.33168
6072,-17.65385,-66.45893
6073,-17.64316,-66.84562
6074,-18.83791,-66.66269
6075,-17.41788,-65.94184
6076,-17.57733,-66.35018
6077,-17.42861,-66.33168
6078,-17.96191,-65.30402
6079,-16.69261,-62.53791
6080,-15.88751,-63.18203
6081,-18.83791,-66.66269
6082,-17.65385,-66.45893
6083,-17.64316,-66.84562
6084,-17.01619,-65.65205
6085,-17.96191,-65.30402
6086,-17.54714,-65.67266
6087,-17.26185,-64.34085
6088,-17.6071,-65.28188
6089,-17.47806,-65.63378
6090,-19.55891,-65.51422
6091,-18.23161,-68.06538
6092,-15.59251,-67.38888
6093,-18.83688,-65.74729
6094,-18.56493,-66.40184
6095,-17.54447,-66.006
6096,-17.49019,-66.09571
6097,-17.51412,-65.85659
6098,-16.53119,-68.37232
6099,-22.66378,-64.41544
6100,-16.4739,-68.28295
6101,-17.38313,-65.8344
6102,-17.38323,-65.83445
6103,-17.39834,-66.32552
6104,-17.84177,-68.53284
6105,-18.02112,-67.13965
6106,-18.00151,-67.04251
6107,-18.39516,-66.61237
6108,-18.73509,-66.86984
6109,-17.38313,-65.8344
6110,-17.39834,-66.32552
6111,-18.83791,-66.66269
6112,-18.95568,-66.78039
6113,-19.28125,-64.41835
6114,-18.83791,-66.66269
6115,-18.95568,-66.78039
6116,-19.36702,-65.95928
6117,-19.11298,-66.17056
6118,-18.62372,-66.34353
6119,-18.56493,-66.40184
6120,-18.83688,-65.74729
6121,-20.31775,-65.14139
6122,-17.6071,-65.28188
6123,-17.47806,-65.63378
6124,-17.65385,-66.45893
6125,-17.64316,-66.84562
6126,-17.38313,-65.8344
6127,-17.41786,-65.94182
6128,-17.39834,-66.32552
6129,-16.4739,-68.28295
6130,-17.21741,-67.92631
6131,-18.23161,-68.06538
6132,-17.54447,-66.006
6133,-17.49019,-66.09571
6134,-22.66378,-64.41544
6135,-17.21741,-67.92631
6136,-18.00151,-67.04251
6137,-18.39516,-66.61237
6138,-20.31775,-65.14139
6139,-16.4739,-68.28295
6140,-18.09356,-63.45023
6141,-16.4739,-68.28295
6142,-15.59251,-67.38888
6143,-16.53119,-68.37232
6144,-18.00151,-67.04251
6145,-18.39516,-66.61237
6146,-17.65385,-66.45893
6147,-17.64316,-66.84562
6148,-18.62372,-66.34353
6149,-18.83688,-65.74729
6150,-18.56493,-66.40184
6151,-17.84177,-68.53284
6152,-18.83791,-66.66269
6153,-18.95568,-66.78039
6154,-19.36702,-65.95928
6155,-19.11298,-66.17056
6156,-17.26185,-64.34085
6157,-17.96191,-65.30402
6158,-17.54714,-65.67266
6159,-17.01619,-65.65205
6160,-17.54447,-66.006
6161,-17.49019,-66.09571
6162,-17.6071,-65.28188
6163,-17.47806,-65.63378
6164,-16.69261,-62.53791
6165,-15.88751,-63.18203
6166,-22.66378,-64.41544
6167,-18.23161,-68.06538
6168,-19.28125,-64.41835
6169,-16.53119,-68.37232
6170,-20.31775,-65.14139
6171,-17.38313,-65.8344
6172,-17.41786,-65.94182
6173,-19.50566,-65.4935
6174,-18.25254,-68.67421
6175,-18.23161,-68.06538
6176,-16.4739,-68.28295
6177,-17.03512,-64.87101
6178,-16.69261,-62.53791
6179,-15.88751,-63.18203
6180,-22.66378,-64.41544
6181,-16.53119,-68.37232
6182,-15.84552,-67.5354
6183,-15.59251,-67.38888
6184,-16.58508,-68.18489
6185,-18.83688,-65.74729
6186,-18.56493,-66.40184
6187,-16.53119,-68.37232
6188,-18.25254,-68.67421
6189,-15.84552,-67.5354
6190,-19.50566,-65.4935
6191,-19.57851,-65.41551
6192,-20.31775,-65.14139
6193,-18.83688,-65.74729
6194,-18.56493,-66.40184
6195,-17.65385,-66.45893
6196,-17.64316,-66.84562
6197,-18.00151,-67.04251
6198,-18.39516,-66.61237
6199,-18.83791,-66.66269
6200,-18.95568,-66.78039
6201,-19.36702,-65.95928
6202,-19.11298,-66.17056
6203,-20.31775,-65.14139
6204,-19.50566,-65.4935
6205,-17.38313,-65.8344
6206,-17.41786,-65.94182
6207,-17.96191,-65.30402
6208,-17.54714,-65.67266
6209,-17.01619,-65.65205
6210,-17.03512,-64.87101
6211,-17.54447,-66.006
6212,-17.49019,-66.09571
6213,-16.53119,-68.37232
6214,-15.84552,-67.5354
6215,-15.53361,-67.27367
6216,-15.35305,-67.08853
6217,-16.69261,-62.53791
6218,-15.88751,-63.18203
6219,-15.53361,-67.27367
6220,-18.83688,-65.74729
6221,-18.43461,-66.56429
6222,-18.56493,-66.40184
6223,-17.54447,-66.006
6224,-17.38313,-65.8344
6225,-17.41786,-65.94182
6226,-17.01619,-65.65205
6227,-17.96191,-65.30402
6228,-17.54714,-65.67266
6229,-17.03512,-64.87101
6230,-17.54447,-66.006
6231,-17.6071,-65.28188
6232,-17.47806,-65.63378
6233,-19.50566,-65.4935
6234,-19.57851,-65.41551
6235,-16.69261,-62.53791
6236,-15.88751,-63.18203
6237,-18.83688,-65.74729
6238,-18.43461,-66.56429
6239,-18.56493,-66.40184
6240,-17.65385,-66.45893
6241,-17.64316,-66.84562
6242,-18.00151,-67.04251
6243,-18.39516,-66.61237
6244,-18.83791,-66.66269
6245,-19.11298,-66.17056
6246,-18.95568,-66.78039
6247,-19.36702,-65.95928
6248,-19.50566,-65.4935
6249,-17.01619,-65.65205
6250,-17.96191,-65.30402
6251,-17.54714,-65.67266
6252,-17.03512,-64.87101
6253,-17.54447,-66.006
6254,-17.6071,-65.28188
6255,-17.47806,-65.63378
6256,-15.90617,-61.42467
6257,-18.39516,-66.61237
6258,-17.38313,-65.8344
6259,-17.41786,-65.94182
6260,-17.01619,-65.65205
6261,-17.03512,-64.87101
6262,-17.54447,-66.006
6263,-17.38313,-65.8344
6264,-17.41786,-65.94182
6265,-17.01619,-65.65205
6266,-17.96191,-65.30402
6267,-17.54714,-65.67266
6268,-17.03512,-64.87101
6269,-17.54447,-66.006
6270,-17.6071,-65.28188
6271,-17.47806,-65.63378
6272,-18.83688,-65.74729
6273,-18.43461,-66.56429
6274,-18.56493,-66.40184
6275,-18.83791,-66.66269
6276,-18.95568,-66.78039
6277,-19.36702,-65.95928
6278,-19.11298,-66.17056
6279,-17.65385,-66.45893
6280,-17.64316,-66.84562
6281,-18.39516,-66.61237
6282,-19.50566,-65.4935
6283,-16.69261,-62.53791
6284,-15.88751,-63.18203
6285,-15.90617,-61.42467
6286,-11.23125,-65.45412
6287,-18.83791,-66.66269
6288,-19.36702,-65.95928
6289,-19.11298,-66.17056
6290,-10.92561,-65.46115
6291,-11.01253,-65.9284
6292,-11.23125,-65.45412
6293,-18.62372,-66.34353
6294,-18.83688,-65.74729
6295,-18.43461,-66.56429
6296,-18.56493,-66.40184
6297,-19.55235,-65.44327
6298,-20.19712,-65.23397
6299,-11.09828,-66.07798
6300,-16.69261,-62.53791
6301,-15.62198,-63.59537
6302,-15.90617,-61.42467
6303,-17.54447,-66.006
6304,-17.51439,-66.08809
6305,-20.19712,-65.23397
6306,-18.62372,-66.34353
6307,-18.83688,-65.74729
6308,-18.43461,-66.56429
6309,-18.56493,-66.40184
6310,-18.78405,-65.55298
6311,-11.23125,-65.45412
6312,-17.38313,-65.8344
6313,-17.41786,-65.94182
6314,-18.39516,-66.61237
6315,-17.54447,-66.006
6316,-17.46623,-66.11807
6317,-17.01619,-65.65205
6318,-17.38313,-65.8344
6319,-17.41786,-65.94182
6320,-17.96191,-65.30402
6321,-17.54714,-65.67266
6322,-17.03512,-64.87101
6323,-17.6071,-65.28188
6324,-17.47806,-65.63378
6325,-17.38313,-65.8344
6326,-17.41786,-65.94182
6327,-17.01619,-65.65205
6328,-17.96191,-65.30402
6329,-17.54714,-65.67266
6330,-17.03512,-64.87101
6331,-17.46623,-66.11807
6332,-17.6071,-65.28188
6333,-17.47806,-65.63378
6334,-19.55235,-65.44327
6335,-19.57851,-65.41551
6336,-11.23125,-65.45412
6337,-18.83688,-65.74729
6338,-18.43461,-66.56429
6339,-18.56493,-66.40184
6340,-18.78405,-65.55298
6341,-17.65385,-66.45893
6342,-17.64316,-66.84562
6343,-18.39516,-66.61237
6344,-19.55235,-65.44327
6345,-18.83791,-66.66269
6346,-19.36702,-65.95928
6347,-19.11298,-66.17056
6348,-11.09828,-66.07798
6349,-10.92561,-65.46115
6350,-11.01253,-65.9284
6351,-15.90617,-61.42467
6352,-16.69261,-62.53791
6353,-15.62198,-63.59537
6354,-20.43594,-66.74664
6355,-20.72509,-65.66161
6356,-18.83688,-65.74729
6357,-18.43461,-66.56429
6358,-18.56493,-66.40184
6359,-18.78405,-65.55298
6360,-17.65385,-66.45893
6361,-17.64316,-66.84562
6362,-20.9329,-66.22194
6363,-19.61139,-66.80201
6364,-19.59731,-65.79174
6365,-20.43594,-66.74664
6366,-15.62198,-63.59537
6367,-18.82801,-65.4881
6368,-18.83688,-65.74729
6369,-18.43461,-66.56429
6370,-18.56493,-66.40184
6371,-18.78405,-65.55298
6372,-18.80147,-65.96083
6373,-17.65385,-66.45893
6374,-17.64316,-66.84562
6375,-18.83688,-65.74729
6376,-18.43461,-66.56429
6377,-18.56493,-66.40184
6378,-17.6071,-65.28188
6379,-17.47806,-65.63378
6380,-17.38313,-65.8344
6381,-17.41786,-65.94182
6382,-16.93202,-62.61328
6383,-15.62198,-63.59537
6384,-18.97156,-58.24337
6385,-10.92561,-65.46115
6386,-11.01253,-65.9284
6387,-20.9329,-66.22194
6388,-19.55235,-65.44327
6389,-17.38313,-65.8344
6390,-17.41786,-65.94182
6391,-17.01619,-65.65205
6392,-17.96191,-65.30402
6393,-17.54714,-65.67266
6394,-17.03512,-64.87101
6395,-17.6071,-65.28188
6396,-17.47806,-65.63378
6397,-17.65385,-66.45893
6398,-17.64316,-66.84562
6399,-18.39516,-66.61237
6400,-18.97156,-58.24337
6401,-18.83791,-66.66269
6402,-19.36702,-65.95928
6403,-19.11298,-66.17056
6404,-19.55235,-65.44327
6405,-15.62198,-63.59537
6406,-17.01619,-65.65205
6407,-18.83688,-65.74729
6408,-18.43461,-66.56429
6409,-18.56493,-66.40184
6410,-19.86588,-65.58736
6411,-17.6071,-65.28188
6412,-17.47806,-65.63378
6413,-17.38313,-65.8344
6414,-17.41786,-65.94182
6415,-17.03512,-64.87101
6416,-17.96191,-65.30402
6417,-17.54714,-65.67266
6418,-17.01619,-65.65205
6419,-15.62198,-63.59537
6420,-17.38313,-65.8344
6421,-17.41786,-65.94182
6422,-18.83688,-65.74729
6423,-18.43461,-66.56429
6424,-18.56493,-66.40184
6425,-17.01619,-65.65205
6426,-17.96191,-65.30402
6427,-17.54714,-65.67266
6428,-18.39516,-66.61237
6429,-17.03512,-64.87101
6430,-17.6071,-65.28188
6431,-17.47806,-65.63378
6432,-19.55235,-65.44327
6433,-19.86588,-65.58736
6434,-17.65385,-66.45893
6435,-17.64316,-66.84562
6436,-18.83791,-66.66269
6437,-19.11298,-66.17056
6438,-19.55235,-65.44327
6439,-17.38313,-65.8344
6440,-17.41786,-65.94182
6441,-17.6071,-65.28188
6442,-17.47806,-65.63378
6443,-17.03512,-64.87101
6444,-19.17741,-64.92604
6445,-17.50368,-63.17192
6446,-19.86588,-65.58736
6447,-20.19712,-65.23397
6448,-17.38313,-65.8344
6449,-17.41786,-65.94182
6450,-17.38313,-65.8344
6451,-17.41786,-65.94182
6452,-17.01619,-65.65205
6453,-17.96191,-65.30402
6454,-17.54714,-65.67266
6455,-17.03512,-64.87101
6456,-17.6071,-65.28188
6457,-17.47806,-65.63378
6458,-18.83688,-65.74729
6459,-18.43461,-66.56429
6460,-18.56493,-66.40184
6461,-17.6071,-65.28188
6462,-17.47806,-65.63378
6463,-18.83688,-65.74729
6464,-18.56493,-66.40184
6465,-17.54714,-65.67266
6466,-17.38313,-65.8344
6467,-17.41786,-65.94182
6468,-17.01619,-65.65205
6469,-17.54714,-65.67266
6470,-17.03512,-64.87101
6471,-17.6071,-65.28188
6472,-17.47806,-65.63378
6473,-18.83688,-65.74729
6474,-18.56493,-66.40184
6475,-18.83791,-66.66269
6476,-19.11298,-66.17056
6477,-19.86588,-65.58736
6478,-20.19712,-65.23397
